customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
0280-XJGEX;Yes;Male;0;No;No;49;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1037;50363
0281-CNTZX;No;Male;0;Yes;No;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);1995;12348
0282-NVSJS;No;Female;1;Yes;Yes;12;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;293;3559
0285-INHLN;No;Male;0;Yes;Yes;27;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);5475;15103
0289-IVARM;No;Female;0;No;No;35;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;6055;19826
0292-WEGCH;No;Female;0;Yes;Yes;54;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;862;452405
0295-PPHDO;Yes;Male;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9545;9545
0295-QVKPB;No;Male;0;No;No;5;Yes;No;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);6395;3181
0297-RBCSG;No;Male;0;No;No;19;Yes;No;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);6535;123185
0298-XACET;No;Male;0;Yes;Yes;52;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;502;25540
0301-FIDRB;No;Female;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);638;46843
0301-KOBTQ;No;Male;0;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);2005;61445
0302-JOIVN;Yes;Female;0;Yes;No;8;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;10115;8429
0303-UNCIP;No;Male;0;No;No;41;Yes;Yes;DSL;No;No;Yes;No;No;Yes;One year;No;Mailed check;650;25318
0303-WMMRN;No;Male;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1925;8605
0305-SQECB;No;Female;0;No;Yes;11;No;No phone service;DSL;Yes;No;No;Yes;No;No;One year;Yes;Mailed check;3605;4026
0306-JAELE;Yes;Male;0;No;No;5;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;961;4534
0307-BCOPK;No;Female;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1905;32665
0308-GIQJT;No;Male;1;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);10575;738285
0308-IVGOK;No;Female;0;No;No;11;No;No phone service;DSL;No;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);404;4226
0310-MVLET;Yes;Female;0;Yes;Yes;61;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9915;601005
0310-SUCIN;No;Female;0;Yes;No;71;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);848;60461
0310-VQXAM;No;Male;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1985;1788
0311-QYWSS;No;Female;0;No;No;6;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;4945;3146
0311-UNPFF;Yes;Female;0;No;No;26;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);888;227435
0314-TKOSI;No;Female;0;No;No;6;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;5515;3229
0315-LVCRK;No;Male;0;No;No;11;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;848;88875
0318-QUUOB;Yes;Male;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;8055;8055
0318-ZOPWS;No;Female;0;Yes;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);2015;97335
0319-QZTCO;No;Female;0;Yes;Yes;3;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);587;1686
0320-DWVTU;No;Female;0;No;No;53;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Mailed check;995;542425
0320-JDNQG;Yes;Male;0;Yes;Yes;23;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;9985;23313
0322-CHQRU;Yes;Male;0;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;4535;895
0322-YINQP;Yes;Male;0;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;4855;4855
0323-XWWTN;No;Male;0;No;Yes;3;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;264;12125
0324-BRPCJ;Yes;Female;1;Yes;No;68;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1002;685165
0325-XBFAC;Yes;Male;0;No;No;8;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;947;7403
0326-VDYXE;No;Female;0;Yes;No;70;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;9765;69825
0327-WFZSY;No;Male;0;Yes;Yes;39;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Electronic check;1000;383555
0328-GRPMV;Yes;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;701;701
0329-GTIAJ;Yes;Female;0;No;No;3;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;979;3153
0330-BGYZE;No;Male;0;Yes;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);1025;61576
0330-IVZHA;Yes;Female;0;Yes;No;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;6995;33015
0334-GDDSO;Yes;Male;1;No;No;3;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;8135;2337
0334-ZFJSR;No;Female;0;Yes;No;55;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);6605;34621
0336-KXKFK;No;Male;0;No;No;72;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);612;439025
0336-PIKEI;No;Male;1;Yes;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);744;536075
0337-CNPZE;Yes;Female;0;No;No;41;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1063;444345
0343-QLUZP;No;Male;0;No;No;60;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);396;24245
0345-HKJVM;Yes;Female;0;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;893;5776
0345-XMMUG;No;Female;0;Yes;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);1089;48543
0347-UBKUZ;No;Female;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;199;32045
0348-SDKOL;Yes;Female;0;Yes;No;58;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1021;58854
0354-VXMJC;No;Male;0;Yes;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);196;42665
0354-WYROK;Yes;Female;1;Yes;Yes;31;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;989;29113
0356-ERHVT;No;Male;0;Yes;No;11;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);459;5219
0356-OBMAC;No;Female;1;No;No;56;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);999;57063
0357-NVCRI;No;Female;0;No;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2005;4717
0361-HJRDX;No;Female;0;No;No;68;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);6435;45396
0362-RAOQO;No;Female;0;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1965;83025
0362-ZBZWJ;Yes;Male;0;No;No;36;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;849;30672
0363-QJVFX;Yes;Male;0;No;No;32;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10815;34329
0363-SVHYR;No;Male;0;Yes;Yes;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);8685;62638
0365-BZUWY;No;Male;0;Yes;No;17;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10255;17425
0365-GXEZS;No;Male;0;Yes;No;18;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;782;146875
0365-TRTPY;No;Female;0;No;No;37;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);912;33823
0366-NQSHS;No;Male;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1935;4635
0369-ZGOVK;No;Female;0;Yes;Yes;28;Yes;No;Fiber optic;No;No;No;No;No;No;One year;Yes;Bank transfer (automatic);704;19922
0373-AIVNJ;No;Male;0;No;No;9;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;One year;No;Mailed check;3955;3730
0374-AACSZ;No;Female;0;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;5015;5015
0374-FIUCA;No;Male;0;Yes;No;65;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);204;141445
0374-IOEGQ;No;Female;0;No;No;3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;446;1227
0375-HVGXO;Yes;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;347;347
0376-OIWME;No;Male;0;Yes;No;36;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;936;336605
0376-YMCJC;Yes;Male;0;No;No;23;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;906;19432
0377-JBKKT;No;Male;0;Yes;Yes;22;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;5795;12718
0378-CJKPV;No;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);1121;796595
0378-NHQXU;Yes;Female;0;Yes;Yes;17;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;8825;146065
0378-TOVMS;Yes;Female;0;No;No;3;Yes;No;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;858;2722
0378-XSZPU;Yes;Male;0;Yes;No;58;Yes;No;DSL;Yes;Yes;Yes;No;No;No;One year;No;Credit card (automatic);603;35638
0379-DJQHR;No;Male;0;Yes;Yes;67;Yes;No;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);8135;53986
0380-NEAVX;No;Male;1;No;No;34;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;9985;334315
0380-ZCSBI;No;Male;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);200;1987
0383-CLDDA;No;Female;0;No;No;69;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);8535;58974
0384-LPITE;No;Male;0;No;No;40;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);6205;251155
0384-RVBPI;No;Male;0;No;No;20;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);644;13986
0386-CWRGM;No;Female;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;194;96785
0388-EOPEX;Yes;Female;0;Yes;No;2;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;744;1394
0390-DCFDQ;Yes;Female;1;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7045;7045
0392-BZIUW;No;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);1050;75898
0394-YONDK;No;Male;0;Yes;Yes;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2515;179015
0396-HUJBP;No;Female;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;193;444
0396-UKGAI;No;Male;0;No;Yes;23;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);553;12842
0396-YCHWO;No;Male;0;Yes;No;36;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;954;34742
0397-GZBBC;Yes;Male;1;Yes;No;59;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);9385;557475
0397-ZXWQF;No;Male;0;No;No;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);205;143095
0401-WDBXM;No;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);10555;754225
0402-CQAJN;Yes;Female;0;No;No;37;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1019;354535
0402-OAMEN;No;Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2445;17091
0404-AHASP;No;Male;0;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);197;14219
0404-SWRVG;Yes;Male;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;744;22955
0406-BPDVR;Yes;Female;1;Yes;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Credit card (automatic);1015;53731
0407-BDJKB;Yes;Male;0;Yes;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;9575;57429
0409-WTMPL;No;Female;0;Yes;No;58;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);11065;652665
0410-IPFTY;No;Female;0;Yes;No;31;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);8385;267415
0411-EZJZE;No;Female;0;No;No;3;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;6025;1705
0412-UCCNP;No;Male;0;No;No;55;Yes;No;DSL;Yes;No;Yes;Yes;No;No;Two year;Yes;Electronic check;592;317585
0415-MOSGF;Yes;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;444;444
0419-YAAPX;No;Male;0;Yes;No;49;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);853;429795
0420-BWTPW;Yes;Male;0;No;Yes;8;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;255;2152
0420-HLGXF;No;Female;1;No;No;39;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9975;40360
0420-TXVSG;No;Male;0;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Credit card (automatic);661;442845
0422-OHQHQ;No;Female;0;Yes;Yes;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2055;29595
0422-UXFAP;No;Female;0;Yes;No;51;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;9885;494755
0423-UDIJQ;No;Male;1;No;No;9;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Mailed check;492;4479
0426-TIRNE;Yes;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;209;209
0428-AXXLJ;No;Male;0;No;No;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);195;5163
0428-IKYCP;No;Male;0;Yes;No;22;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);870;185065
0430-IHCDJ;No;Male;0;No;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;490;74925
0431-APWVY;Yes;Female;0;Yes;Yes;28;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);901;259895
0432-CAJZV;No;Male;0;No;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Mailed check;907;23765
0434-CSFON;No;Female;0;Yes;No;47;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1005;47071
0436-TWFFZ;No;Female;0;No;No;67;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;8525;57142
0439-IFYUN;No;Female;1;No;No;18;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;747;12946
0440-EKDCF;No;Male;0;Yes;No;62;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);6015;37532
0440-MOGPM;No;Female;0;No;No;41;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;8055;32639
0440-QEXBZ;No;Female;0;No;No;44;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;5015;21391
0440-UEDAI;No;Female;0;No;No;53;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);9445;504275
0442-TDYUO;No;Male;0;Yes;No;48;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;2005;10360
0442-ZXKVS;No;Female;1;Yes;No;54;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);1156;643105
0447-BEMNG;Yes;Female;0;Yes;No;48;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);453;21450
0447-RXSGD;No;Male;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);9965;240485
0454-OKRCT;No;Male;0;No;No;33;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic);806;26511
0455-ENTCR;No;Male;0;Yes;No;66;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Electronic check;8525;553835
0455-XFASS;No;Female;0;Yes;Yes;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6955;2002
0458-HEUZG;No;Female;0;No;No;13;No;No phone service;DSL;No;No;Yes;Yes;No;No;Two year;No;Mailed check;354;4504
0459-SPZHJ;No;Male;0;Yes;Yes;63;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);835;54350
0461-CVKMU;Yes;Female;0;Yes;Yes;23;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Electronic check;838;190025
0463-TXOAK;No;Male;0;No;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);256;13345
0463-WZZKO;No;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);2075;671
0463-ZSDNT;No;Male;0;No;No;10;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);5675;50325
0464-WJTKO;No;Female;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);201;146085
0468-YRPXN;No;Male;0;No;No;29;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);988;28071
0471-ARVMX;No;Female;1;Yes;No;62;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;10485;63129
0471-LVHGK;Yes;Male;0;Yes;No;41;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;730;30012
0475-RIJEP;Yes;Male;0;No;No;43;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7785;336585
0479-HMSWA;No;Female;0;No;Yes;26;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;10545;27153
0480-BIXDE;No;Female;0;Yes;No;19;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;968;174305
0480-KYJVA;No;Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2425;17845
0481-SUMCB;No;Female;1;No;No;45;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);10215;473535
0484-FFVBJ;No;Male;0;No;No;32;Yes;No;DSL;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);6485;201095
0484-JPBRU;No;Male;0;No;No;41;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);2525;99645
0485-ZBSLN;No;Male;0;Yes;Yes;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2475;17151
0486-HECZI;Yes;Male;0;Yes;No;55;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;9675;52389
0486-LGCCH;No;Male;0;Yes;Yes;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1965;22575
0487-CRLZF;No;Female;0;No;No;49;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);7445;37219
0487-RPVUM;No;Male;0;Yes;No;61;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;No;Month-to-month;No;Bank transfer (automatic);994;594365
